@relation cs415all-redo-complete-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.NominalToBinary-N-R32-weka.filters.unsupervised.attribute.NominalToBinary-N-A-R35-weka.filters.unsupervised.attribute.NominalToBinary-N-A-R37-weka.filters.unsupervised.attribute.NominalToBinary-N-A-R39-weka.filters.unsupervised.attribute.NominalToBinary-N-A-R44-weka.filters.unsupervised.attribute.NominalToBinary-N-A-R56-weka.filters.unsupervised.attribute.Remove-R61-66-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute 'Q Avg' numeric
@attribute 'Q Min' numeric
@attribute 'Q Max' numeric
@attribute 'Q \% Zeros' numeric
@attribute 'Q \% below 70\%' numeric
@attribute 'P Avg' numeric
@attribute 'P Min' numeric
@attribute 'P Max' numeric
@attribute 'P \% Zeros' numeric
@attribute 'P \% below 70\%' numeric
@attribute 'PRE Avg' numeric
@attribute 'PRE Min' numeric
@attribute 'PRE Max' numeric
@attribute 'PRE \% Zeros' numeric
@attribute 'PRE \% below 70\%' numeric
@attribute 'L Avg' numeric
@attribute 'L Min' numeric
@attribute 'L Max' numeric
@attribute 'L \% Zeros' numeric
@attribute 'L \% below 70\%' numeric
@attribute 'R Avg' numeric
@attribute 'R Min' numeric
@attribute 'R Max' numeric
@attribute 'R \% Zeros' numeric
@attribute 'R \% below 70\%' numeric
@attribute 'OLE Avg' numeric
@attribute 'OLE Min' numeric
@attribute 'OLE Max' numeric
@attribute 'Exam Avg' numeric
@attribute 'Exam Min' numeric
@attribute 'Exam Max' numeric
@attribute Gender=MALE {f,t}
@attribute Gender=FEMALE {f,t}
@attribute Gender=UNKNOWN {f,t}
@attribute 'CS Major=YES' {f,t}
@attribute 'CS Major=NO' {f,t}
@attribute 'ECE major=NO' {f,t}
@attribute 'ECE major=YES' {f,t}
@attribute Standing=FR {f,t}
@attribute Standing=SO {f,t}
@attribute Standing=GR {f,t}
@attribute Standing=SR {f,t}
@attribute Standing=JR {f,t}
@attribute 'Math Class=MATH 425' {f,t}
@attribute 'Math Class=UNKNOWN' {f,t}
@attribute 'Math Class=MATH 418' {f,t}
@attribute 'Math Class=MATH 531' {f,t}
@attribute 'Math Class=MATH 426' {f,t}
@attribute 'Math Class=NONE' {f,t}
@attribute 'Math Class=MATH 302' {f,t}
@attribute '415 Final Grade' numeric
@attribute 'Q Diff' numeric
@attribute 'P Diff' numeric
@attribute 'L Diff' numeric
@attribute 'R Diff' numeric
@attribute Semester=SEMESTER2007 {f,t}
@attribute Semester=SEMESTER2008 {f,t}
@attribute Semester=SEMESTER2009 {f,t}
@attribute Semester=2010.0 {f,t}
@attribute 'Took 416' {YES,NO}

@data
0.689626,0.50505,0.827094,0,0.333333,0.756072,0.060606,1,0,0.230769,0.133333,1,0.067568,0,0,0.89334,0,0.857143,0.04,0.04,0.985714,0.9,1,0,0,0.543333,0.12,0.87,0.757576,0.659794,0.86,t,f,f,f,t,f,t,t,f,f,f,f,f,t,f,f,f,f,f,0.77102,0.742219,0.629818,0.805391,0.639394,f,f,f,t,NO
0.713329,0.533536,0.80808,0,0.444444,0.845383,0.454545,1,0,0.153846,0.066667,0.2,0.054054,0,0.5,0.882965,0.5,0.857143,0,0.16,0.893254,0.285714,1,0,0.166667,0.793333,0.5,1,0.782828,0.752577,0.82,t,f,f,f,t,f,t,t,f,f,f,f,f,t,f,f,f,f,f,0.831628,0.663574,0.657975,0.645665,0.532323,f,f,f,t,YES
0.480143,0.152439,0.860606,0,0.888889,0.863093,0.656566,1,0,0.076923,0.04,0,0.040541,0.5,1,0.812548,0,0.857143,0.04,0.24,0.977431,0.875,1,0,0,0.286667,0.03,0.75,0.481482,0.446735,0.52,t,f,f,f,t,f,t,t,f,f,f,f,f,t,f,f,f,f,f,0.733127,0.566832,0.720333,0.530056,0.647411,f,f,f,t,YES
0.804651,0.625,0.921212,0,0.333333,0.806887,0.323232,0.97,0,0.230769,0.04,0,0.040541,0.5,1,0.80087,0,0.857143,0.08,0.16,0.333333,0,1,0.666667,0.666667,0.913333,0.84,1,0.897306,0.91409,0.89,t,f,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,0.82218,0.671469,0.825208,0.51154,0.424243,f,f,f,t,YES
0.956394,0.905797,0.969697,0,0,0.99244,0.949495,1,0,0,0.12,0.8,0.067568,0,0,0.987276,0.833333,0.857143,0,0,1,1,1,0,0,1,1,1,0.968013,0.955327,0.99,t,f,f,t,f,t,f,f,f,t,f,f,f,f,f,f,f,t,f,0.989028,0.719786,0.790249,0.731589,0.636363,f,f,f,t,NO
0.508977,0.279472,0.713012,0,0.777778,0.77609,0.121212,1,0,0.307692,0.053333,0.2,0.040541,0,1,0.844154,0.083333,0.857143,0,0.24,0.852679,0,1,0.083333,0.166667,0.28,0.05,0.66,0.63973,0.62543,0.66,t,f,f,f,t,t,f,t,f,f,f,f,f,f,t,f,f,f,f,0.70609,0.560192,0.666667,0.52985,0.448863,f,f,f,t,NO
0.618182,0.46875,0.851441,0,0.666667,0.815356,0.424242,1,0,0.153846,0,0,0,1,1,0.84059,0.083333,0.857143,0,0.12,0.974206,0.833333,1,0,0,0.783333,0.58,0.97,0.730639,0.721649,0.746667,t,f,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,0.790418,0.81195,0.655517,0.582734,0.603535,f,f,f,t,YES
0.849962,0.685976,0.969697,0,0.111111,0.913138,0.666667,1,0,0.076923,0.12,0.8,0.067568,0,0,0.8752,0,0.857143,0.08,0.16,1,1,1,0,0,0.976667,0.93,1,0.929293,0.927835,0.94,t,f,f,t,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,0.91063,0.686104,0.757181,0.613103,0.636363,f,f,f,t,YES
0.601962,0.177846,0.798574,0,0.555556,0.850773,0.424242,1,0,0.076923,0.106667,0.6,0.067568,0,0.5,0.922178,0.5,0.857143,0,0.08,0.921905,0.778333,1,0,0,0.4,0.09,0.91,0.664983,0.670103,0.666667,t,f,f,t,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,0.785895,0.555936,0.684429,0.737404,0.595303,f,f,f,t,NO
0.864081,0.72601,0.969697,0,0.111111,0.846924,0.69697,1,0,0.076923,0.093333,0.6,0.054054,0,0.5,0.958381,0.142857,0.857143,0,0.04,0.956548,0.75,1,0,0,1,1,1,0.868687,0.865979,0.88,t,f,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,0.888819,0.78196,0.812925,0.67287,0.623485,f,f,f,t,YES
0.61112,0.330284,0.727273,0,0.666667,0.783789,0.474747,1,0,0.230769,0.08,0.4,0.054054,0,0.5,0.868919,0.5,0.857143,0,0.08,0.908333,0,1,0.083333,0.083333,0.463333,0.18,0.98,0.792929,0.793814,0.8,t,f,f,t,f,t,f,f,t,f,f,f,f,f,f,t,f,f,f,0.760567,0.6962,0.608655,0.617066,0.540909,f,f,f,t,YES
0.877371,0.72601,0.921212,0,0.111111,0.963184,0.878788,1,0,0,0.053333,0,0.054054,0.5,0.5,0.977244,0.8,0.857143,0,0,0.75,0,1,0.25,0.25,0.96,0.88,1,0.79798,0.783505,0.82,t,f,f,f,t,t,f,f,t,f,f,f,f,t,f,f,f,f,f,0.945105,0.769961,0.754724,0.726753,0.530303,f,f,f,t,YES
0.582386,0,0.824242,0.111111,0.666667,0.418843,0,1,0.461538,0.692308,0.026667,0,0.027027,0.5,1,0.910883,0,0.857143,0.04,0.04,0.733333,0,1,0.25,0.25,0.516667,0.21,0.97,0.664983,0.649485,0.686667,f,t,f,f,t,t,f,f,t,f,f,f,f,f,t,f,f,f,f,0.575425,0.532433,0.497544,0.65017,0.551515,f,f,f,t,NO
0.851809,0.662879,0.919969,0,0.111111,0.880801,0.636364,1,0,0.153846,0.066667,0,0.067568,0.5,0.5,0.924438,0,0.857143,0.04,0.04,0.916667,0,1,0.083333,0.083333,1,1,1,0.868687,0.886598,0.86,t,f,f,f,t,t,f,f,f,f,f,t,f,t,f,f,f,f,f,0.899071,0.798424,0.708994,0.768332,0.530303,f,f,f,t,YES
0.844375,0.662879,0.969697,0,0.111111,0.927766,0.757576,1,0,0,0.133333,1,0.067568,0,0,0.972229,0.8,0.857143,0,0,0.987847,0.916667,1,0,0,0.98,0.95,1,0.878788,0.886598,0.88,t,f,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,0.929827,0.771721,0.728269,0.742668,0.634154,f,f,f,t,YES
0.359002,0,0.655972,0.333333,1,0.33569,0,1,0.615385,0.692308,0.066667,0.2,0.054054,0,0.5,0.598043,0,0.857143,0.24,0.44,0.317708,0,1,0.666667,0.666667,0.333333,0,1,0.257576,0,0.51,t,f,f,f,t,f,t,t,f,f,f,f,f,t,f,f,f,f,f,0.400938,0.308346,0.283447,0.109806,0.232007,f,f,f,t,NO
0.596573,0.279472,0.827094,0,0.777778,0.858472,0.454545,1,0,0.076923,0.053333,0,0.054054,0.5,0.5,0.924825,0.75,0.857143,0,0,0.991667,0.9,1,0,0,0.263333,0.09,0.59,0.597643,0.508591,0.69,f,t,f,f,t,t,f,f,t,f,f,f,f,t,f,f,f,f,f,0.771522,0.531541,0.673091,0.63428,0.64697,f,f,f,t,NO
0.81673,0,0.969697,0.111111,0.111111,0.900819,0,1,0.076923,0.076923,0.053333,0,0.054054,0.5,0.5,0.917067,0,0.857143,0.08,0.08,0.916667,0,1,0.083333,0.083333,1,1,1,0.919192,0.907216,0.94,t,f,f,f,t,f,t,f,f,f,t,f,f,t,f,f,f,f,f,0.905403,0.548109,0.654951,0.590774,0.530303,f,f,f,t,YES
0.624726,0,0.852158,0.111111,0.555556,0.595156,0,1,0.230769,0.461538,0.026667,0,0.027027,0.5,1,0.657771,0,0.857143,0.24,0.36,0.75,0,1,0.25,0.25,0.363333,0.08,0.71,0.791245,0.804124,0.786667,f,t,f,t,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,0.624776,0.753455,0.748866,0.465539,0.530303,f,f,f,t,YES
0.712698,0.536617,0.8,0,0.222222,0.896969,0.545455,1,0,0.076923,0.12,0.8,0.067568,0,0,0.948105,0.733333,0.857143,0,0,1,1,1,0,0,0.823333,0.57,1,0.814815,0.783505,0.853333,t,f,f,f,t,t,f,f,t,f,f,f,f,f,f,f,f,t,f,0.877863,0.779797,0.650794,0.691298,0.636363,f,f,f,t,NO
0.691722,0.457317,0.8,0,0.333333,0.963184,0.888889,1,0,0,0.106667,0.8,0.054054,0,0,0.935333,0.6,0.857143,0,0.04,0.965278,0.583333,1,0,0.083333,0.616667,0.33,1,0.722222,0.690722,0.76,t,f,f,f,t,f,t,t,f,f,f,f,f,t,f,f,f,f,f,0.880778,0.676587,0.77192,0.700422,0.592172,f,f,f,t,YES
0.589079,0.293803,0.909091,0,0.666667,0.675229,0,1,0.076923,0.384615,0.053333,0.2,0.040541,0,1,0.907029,0.6,0.857143,0,0.08,0.566964,0,1,0.333333,0.416667,0.513333,0.12,0.95,0.518518,0.515464,0.526667,t,f,f,f,t,f,t,t,f,f,f,f,f,t,f,f,f,f,f,0.690511,0.50658,0.402494,0.713665,0.323864,f,f,f,t,NO
0.836637,0.757576,0.881543,0,0,0.792258,0,1,0.076923,0.230769,0.12,0.8,0.067568,0,0,0.96371,0.76,0.857143,0,0,0.833333,0,1,0.166667,0.166667,1,1,1,0.774411,0.776632,0.78,t,f,f,f,t,f,t,t,f,f,f,f,f,t,f,f,f,f,f,0.854846,0.730061,0.507748,0.719715,0.424243,f,f,f,t,YES
0.817581,0.635163,0.872727,0,0.111111,0.746063,0,1,0.153846,0.230769,0.066667,0,0.067568,0.5,0.5,0.8992,0,0.857143,0.04,0.08,0.519345,0,1,0.416667,0.5,0.76,0.28,1,0.725589,0.670103,0.786667,t,f,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,0.796952,0.670338,0.482426,0.632781,0.448863,f,f,f,t,YES
0.733869,0.482724,0.864295,0,0.444444,0.749913,0.444444,1,0,0.461538,0.12,0.8,0.067568,0,0,0.851317,0.45,0.857143,0,0.2,0.909722,0,1,0.083333,0.083333,0.633333,0.32,0.98,0.887205,0.835052,0.946667,t,f,f,f,t,f,t,t,f,f,f,f,f,t,f,f,f,f,f,0.781976,0.691571,0.579932,0.586783,0.521464,f,f,f,t,YES
0.892949,0.762195,0.969697,0,0,0.749913,0,1,0.076923,0.307692,0.133333,1,0.067568,0,0,0.900517,0,0.857143,0.04,0.04,0.719345,0,1,0.25,0.25,0.953333,0.86,1,0.809765,0.776632,0.85,t,f,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,0.830924,0.644562,0.535714,0.636641,0.5125,f,f,f,t,YES
0.608579,0.441919,0.764004,0,0.888889,0.828445,0.616162,1,0,0.230769,0.066667,0.2,0.054054,0,0.5,0.917892,0.6,0.857143,0,0.08,0.994048,0.928571,1,0,0,0.58,0.29,0.9,0.560606,0.546392,0.58,t,f,f,f,t,t,f,t,f,f,f,f,f,f,t,f,f,f,f,0.784287,0.708628,0.697657,0.766933,0.628788,f,f,f,t,NO
0.877215,0.757576,0.944833,0,0,0.950095,0.838384,1,0,0,0.12,0.8,0.067568,0,0,0.993333,0.9,0.857143,0,0,0.994048,0.928571,1,0,0,1,1,1,0.882155,0.893471,0.88,t,f,f,f,t,t,f,t,f,f,f,f,f,f,f,f,t,f,f,0.951035,0.771573,0.776455,0.735345,0.628788,f,f,f,t,NO
0.607511,0,0.827094,0.222222,0.222222,0.468888,0,1,0.384615,0.615385,0,0,0,1,1,0.589117,0,0.857143,0.28,0.48,0.56131,0,1,0.416667,0.416667,0.306667,0,0.92,0,0,0,t,f,f,f,t,t,f,f,t,f,f,f,f,t,f,f,f,f,f,0.488684,0.394496,0.227325,0.247322,0.300757,f,f,f,t,NO
0.6991,0.631314,0.872727,0,0.555556,0.679849,0.393939,1,0,0.538462,0.053333,0.4,0.027027,0,1,0.899081,0,0.857143,0.04,0.08,0.660714,0,1,0.333333,0.333333,0.886667,0.76,0.97,0.606061,0.597938,0.62,t,f,f,f,t,t,f,t,f,f,f,f,f,f,t,f,f,f,f,0.741972,0.71451,0.719955,0.649285,0.628788,f,f,f,t,NO
0.569905,0,0.855615,0.111111,0.777778,0.748372,0,1,0.153846,0.307692,0,0,0,1,1,0.780813,0,0.857143,0.16,0.2,0.79504,0,1,0.166667,0.166667,0.923333,0.9,0.95,0.757576,0.721649,0.8,f,t,f,f,t,t,f,f,t,f,f,f,f,t,f,f,f,f,f,0.750013,0.532395,0.64607,0.428308,0.407323,f,f,f,t,YES
0.539978,0.400641,0.666667,0,1,0.894659,0.747475,1,0,0,0.066667,0.2,0.054054,0,0.5,0.96019,0.7,0.857143,0,0,0.987847,0.916667,1,0,0,0.476667,0.08,1,0.622896,0.597938,0.653333,t,f,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,0.810722,0.745926,0.695956,0.689199,0.634154,f,f,f,t,NO
0.402271,0.026709,0.606061,0,1,0.714495,0,1,0.153846,0.307692,0.053333,0.2,0.040541,0,1,0.875949,0.1,0.857143,0,0.08,0.940278,0.7,1,0,0,0.256667,0,0.75,0.542088,0.474227,0.613333,t,f,f,f,t,f,t,t,f,f,f,f,f,t,f,f,f,f,f,0.658347,0.517514,0.364324,0.600038,0.67702,f,f,f,t,NO
0.463966,0.07622,0.741533,0,0.888889,0.44502,0,1,0.384615,0.615385,0,0,0,1,1,0.793778,0,0.857143,0.04,0.24,0.596161,0,1,0.25,0.416667,0.443333,0.18,0.92,0.606061,0.57732,0.64,t,f,f,f,t,t,f,f,t,f,f,f,f,t,f,f,f,f,f,0.529391,0.529722,0.309146,0.570383,0.484937,f,f,f,t,NO
0.428043,0.101626,0.627451,0,1,0.864632,0.515152,1,0,0.153846,0.106667,0.8,0.054054,0,0,0.876749,0.2,0.857143,0,0.08,0.824504,0,1,0.083333,0.083333,0.353333,0.08,0.79,0.560606,0.525773,0.6,t,f,f,f,t,t,f,f,f,f,f,t,f,f,f,f,f,t,f,0.745088,0.559734,0.710695,0.657513,0.469571,f,f,f,t,NO
0.897847,0.757576,0.969697,0,0,0.920837,0.727273,1,0,0,0.106667,0.8,0.054054,0,0,0.950537,0.75,0.857143,0,0,0.996528,0.958333,1,0,0,0.96,0.88,1,0.890573,0.85567,0.933333,t,f,f,t,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,0.930933,0.7145,0.736017,0.662122,0.631945,f,f,f,t,NO
0.653827,0.373931,0.945455,0,0.444444,0.77532,0.060606,1,0,0.153846,0,0,0,1,1,0.896863,0.5,0.857143,0,0.12,0.825625,0,1,0.083333,0.166667,0.313333,0.06,0.63,0.622896,0.632302,0.62,t,f,f,t,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,0.736143,0.516792,0.731671,0.676487,0.434053,f,f,f,t,NO
0.844487,0,0.969697,0.111111,0.111111,0.900819,0,1,0.076923,0.076923,0.133333,1,0.067568,0,0,0.952095,0,0.857143,0.04,0.04,1,1,1,0,0,0.986667,0.96,1,0.93266,0.927835,0.946667,t,f,f,f,t,t,f,f,t,f,f,f,f,t,f,f,f,f,f,0.918469,0.569705,0.645125,0.668182,0.636363,f,f,f,t,NO
0.833225,0.659722,0.921212,0,0.222222,0.910828,0.838384,1,0,0,0.133333,1,0.067568,0,0,0.966044,0.8,0.857143,0,0,0.916667,0,1,0.083333,0.083333,0.746667,0.27,1,0.872054,0.852234,0.9,t,f,f,f,t,f,t,t,f,f,f,f,f,t,f,f,f,f,f,0.907413,0.711125,0.787604,0.734844,0.530303,f,f,f,t,YES
0.631535,0.441919,0.812121,0,0.666667,0.88234,0.555556,1,0,0.076923,0.066667,0,0.067568,0.5,0.5,0.948381,0.75,0.857143,0,0,0.969444,0.8,1,0,0,0.52,0.21,0.84,0.708755,0.628866,0.793333,t,f,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,0.823688,0.701709,0.684618,0.736183,0.639899,f,f,f,t,YES
0.23569,0,0.872727,0.666667,0.777778,0.147826,0,1,0.846154,0.846154,0.066667,0,0.067568,0.5,0.5,0.2648,0,0.857143,0.68,0.76,0.495833,0,1,0.5,0.5,0,0,0,0,0,0,t,f,f,f,t,t,f,t,f,f,f,f,f,t,f,f,f,f,f,0.193886,0.395,0.56009,0.29661,0.005303,f,f,f,t,NO
0.601843,0.364583,0.827094,0,0.777778,0.926997,0.787879,1,0,0,0.053333,0.2,0.040541,0,1,0.951721,0.2,0.857143,0,0.04,0.991667,0.9,1,0,0,0.806667,0.47,1,0.675084,0.666667,0.69,t,f,f,f,t,t,f,f,t,f,f,f,f,f,f,f,t,f,f,0.864596,0.771942,0.768707,0.668036,0.64697,f,f,f,t,YES
0.415619,0,0.743435,0.333333,0.777778,0.402674,0,1,0.538462,0.615385,0.106667,0.8,0.054054,0,0,0.53981,0,0.857143,0.4,0.48,0.466667,0,1,0.5,0.583333,0.283333,0,0.85,0.313131,0,0.62,t,f,f,f,t,t,f,t,f,f,f,f,f,t,f,f,f,f,f,0.440439,0.301241,0.184807,0,0.042424,f,f,f,t,NO
0.570587,0.347222,0.775758,0,0.777778,0.78302,0.363636,1,0,0.307692,0.066667,0,0.067568,0.5,0.5,0.884541,0,0.857143,0.04,0.04,0.777381,0,1,0.166667,0.166667,0.3,0,0.85,0.611111,0.56701,0.66,t,f,f,f,t,t,f,t,f,f,f,f,f,f,t,f,f,f,f,0.728202,0.596794,0.649093,0.654178,0.586364,f,f,f,t,NO
0.546604,0.152439,0.764004,0,0.666667,0.706027,0,1,0.076923,0.230769,0.066667,0.2,0.054054,0,0.5,0.774692,0.1,0.857143,0,0.24,0.740327,0,1,0.166667,0.333333,0.36,0.03,0.95,0.683502,0.597938,0.773333,t,f,f,f,t,f,t,t,f,f,f,f,f,t,f,f,f,f,f,0.677243,0.464612,0.575775,0.560603,0.451704,f,f,f,t,NO
0.667953,0,0.921212,0.222222,0.222222,0.362638,0,0.99,0.538462,0.692308,0,0,0,1,1,0.85259,0,0.857143,0.12,0.12,0.554762,0,1,0.333333,0.416667,0.596667,0,1,0.816498,0.831615,0.81,t,f,f,f,t,t,f,f,t,f,f,f,f,t,f,f,f,f,f,0.54869,0.379726,0.37396,0.483123,0.677777,f,f,f,t,NO
0.789047,0.625,0.872727,0,0.222222,0.865402,0.535354,1,0,0.153846,0.133333,1,0.067568,0,0,0.904857,0.32,0.857143,0,0.08,0.983929,0.857143,1,0,0,0.696667,0.17,1,0.752525,0.752577,0.76,t,f,f,t,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,0.856454,0.737052,0.6113,0.615044,0.626515,f,f,f,t,YES
0.280528,0,0.558311,0.333333,1,0.124728,0,0.95,0.846154,0.923077,0,0,0,1,1,0.374437,0,0.857143,0.52,0.64,0.618651,0,1,0.333333,0.333333,0.126667,0,0.38,0.385522,0.281787,0.49,t,f,f,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,f,0.240121,0.340243,0.594104,0.124311,0.410859,f,f,f,t,NO
0.775209,0.659722,0.921212,0,0.555556,0.877721,0.737374,1,0,0,0.08,0.6,0.040541,0,1,0.939549,0.65,0.857143,0,0.04,0.8125,0,1,0.166667,0.166667,0.776667,0.41,1,0.791245,0.762887,0.826667,t,f,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,0.870224,0.747171,0.676682,0.726595,0.397727,f,f,f,t,YES
0.833771,0.789142,0.922395,0,0,0.784559,0,1,0.076923,0.153846,0.053333,0,0.054054,0.5,0.5,0.92353,0.733333,0.857143,0,0,0.88006,0,1,0.083333,0.083333,0.843333,0.53,1,0.794613,0.783505,0.813333,t,f,f,f,t,f,t,t,f,f,f,f,f,t,f,f,f,f,f,0.833437,0.771233,0.720521,0.66313,0.504924,f,f,f,t,YES
0.910822,0.838415,0.969697,0,0,0.926997,0.858586,1,0,0,0.093333,0.4,0.067568,0,0.5,0.947517,0.32,0.857143,0,0.04,0.90377,0,1,0.083333,0.083333,1,1,1,0.919192,0.927835,0.92,t,f,f,t,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,0.938371,0.698208,0.766251,0.694526,0.513889,f,f,f,t,YES
0.707219,0.568182,0.780488,0,0.333333,0.879261,0.707071,1,0,0,0.106667,0.6,0.067568,0,0.5,0.900032,0.48,0.857143,0,0.12,0.950575,0.778333,1,0,0,0.906667,0.84,0.98,0.700336,0.701031,0.706667,t,f,f,t,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,0.854243,0.839889,0.745654,0.754389,0.584065,f,f,f,t,YES
0.618036,0.494792,0.827094,0,0.888889,0.619794,0,1,0.230769,0.461538,0.093333,0.4,0.067568,0,0.5,0.756978,0,0.857143,0.16,0.28,0.725,0,1,0.25,0.25,0.553333,0.13,1,0.63468,0.62543,0.65,t,f,f,f,t,t,f,f,f,f,f,t,f,t,f,f,f,f,f,0.66096,0.703359,0.378496,0.310127,0.35,f,f,f,t,NO
0.699867,0.410353,0.864295,0,0.444444,0.696787,0,1,0.153846,0.307692,0.08,0.4,0.054054,0,0.5,0.945943,0.366667,0.857143,0,0.04,0.964901,0.833333,1,0,0,0.626667,0.4,1,0.791245,0.783505,0.806667,t,f,f,t,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,0.75333,0.843351,0.557445,0.680625,0.591692,f,f,f,t,NO
0.830374,0.631314,0.941176,0,0.111111,0.940086,0.878788,1,0,0,0.12,0.8,0.067568,0,0,0.946889,0.6,0.857143,0,0.08,1,1,1,0,0,0.97,0.95,1,0.831649,0.831615,0.84,t,f,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,0.926108,0.810536,0.754346,0.75545,0.636363,f,f,f,t,YES
0.540047,0.347222,0.695652,0,0.777778,0.813047,0.474747,1,0,0.153846,0.053333,0.4,0.027027,0,1,0.928229,0.5,0.857143,0,0.04,0.893472,0,1,0.083333,0.083333,0.636667,0.46,0.95,0.723906,0.652921,0.8,t,f,f,t,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,0.780468,0.769474,0.712963,0.644596,0.712904,f,f,f,t,YES
0.465345,0.152439,0.57041,0,1,0.568979,0,1,0.230769,0.615385,0.093333,0.6,0.054054,0,0.5,0.8418,0,0.857143,0.04,0.12,0.793919,0,1,0.083333,0.166667,0.326667,0.03,0.86,0.542088,0.536082,0.553333,t,f,f,f,t,f,t,t,f,f,f,f,f,t,f,f,f,f,f,0.595025,0.575209,0.880763,0.552312,0.646123,f,f,f,t,NO
0.677597,0.533536,0.764004,0,0.555556,0.677539,0,1,0.230769,0.230769,0.08,0.2,0.067568,0,0.5,0.920438,0,0.857143,0.04,0.04,0.720833,0,1,0.25,0.25,0.57,0.31,1,0.585859,0.57732,0.6,t,f,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,f,f,0.719558,0.678956,0.325397,0.611073,0.328788,f,f,f,t,YES
0.62159,0,0.881543,0.111111,0.444444,0.502765,0,1,0.307692,0.538462,0,0,0,1,1,0.595079,0,0.857143,0.32,0.44,0.408333,0,1,0.583333,0.583333,0.393333,0.07,1,0.60101,0.57732,0.63,t,f,f,f,t,t,f,f,t,f,f,f,f,t,f,f,f,f,f,0.545071,0.557114,0.327287,0.366577,0.540909,f,f,f,t,NO
0.512894,0,0.969697,0.444444,0.444444,0.870792,0,1,0.076923,0.076923,0.066667,0,0.067568,0.5,0.5,0.96,0,0.857143,0.04,0.04,0.333333,0,1,0.666667,0.666667,1,1,1,0.962963,0.948454,0.986667,t,f,f,f,t,f,t,f,t,f,f,f,f,t,f,f,f,f,f,0.847107,0,0.586167,0.662015,0.424243,f,f,f,t,YES
0.395495,0,0.711111,0.333333,0.888889,0.853853,0.393939,1,0,0.153846,0,0,0,1,1,0.676171,0,0.857143,0.2,0.4,0.083333,0,1,0.916667,0.916667,0.72,0.28,0.95,0.771043,0.742268,0.806667,t,f,f,f,t,t,f,f,t,f,f,f,f,f,f,f,t,f,f,0.725388,0.580055,0.63322,0.518135,0.530303,f,f,f,t,NO
0.636258,0.441919,0.770054,0,0.444444,0.89081,0.636364,1,0,0.076923,0.08,0.4,0.054054,0,0.5,0.959048,0.6,0.857143,0,0.04,0.989583,0.875,1,0,0,0.706667,0.15,1,0.670033,0.680412,0.666667,t,f,f,t,f,t,f,t,f,f,f,f,f,f,t,f,f,f,f,0.848916,0.777145,0.686886,0.725131,0.649621,f,f,f,t,YES
0.610498,0.454059,0.727273,0,0.555556,0.613635,0,1,0.307692,0.384615,0.093333,0.4,0.067568,0,0.5,0.884029,0,0.857143,0.04,0.08,0.906746,0.5,1,0,0.166667,0.346667,0.08,0.81,0.641414,0.57732,0.71,t,f,f,f,t,t,f,f,t,f,f,f,f,f,f,f,t,f,f,0.654025,0.694901,0.451437,0.689206,0.517677,f,f,f,t,NO
0.805305,0.662879,0.921212,0,0.222222,0.760691,0,0.96,0.076923,0.230769,0.053333,0,0.054054,0.5,0.5,0.833111,0,0.857143,0.12,0.16,0.916667,0,1,0.083333,0.083333,0.926667,0.8,1,0.877104,0.872853,0.89,t,f,f,t,f,t,f,f,f,f,f,t,f,f,t,f,f,f,f,0.813737,0.785665,0.627929,0.497847,0.530303,f,f,f,t,YES
0.492878,0,0.912656,0.333333,0.555556,0.44579,0,1,0.538462,0.538462,0.066667,0,0.067568,0.5,0.5,0.62,0,0.857143,0.36,0.36,0.5,0,1,0.5,0.5,0.333333,0,1,0.3367,0,0.666667,t,f,f,f,t,f,t,t,f,f,f,f,f,t,f,f,f,f,f,0.494112,0.307314,0.121315,0.095539,0.212121,f,f,f,t,NO
